project_id,emp_id,budget,start_date,status
9895323,839157,495628.0,2023-12-05,Completed
4595505,452828,16460.0,2020-12-17,Active
6756229,213067,909777.0,2023-04-24,Active
6545245,239941,59813.0,2024-05-12,Active
2608018,592393,194137.0,2019-03-18,Active
6973433,785792,1037128.0,2019-11-12,Planned
5296979,485861,13439.0,2020-02-05,Planned
9216478,335825,126921.0,2018-06-22,On-Hold
3710916,669009,44073.0,2023-03-25,Completed
3159085,828404,120913.0,2020-02-01,Active
6046123,650939,847614.0,2018-01-07,On-Hold
8934230,316641,35059.0,2020-05-28,Planned
3088450,407890,29749.0,2018-07-16,Active
5091262,631186,47473.0,2018-07-08,Active
7660431,239724,55008.0,2018-01-19,Active
4659391,131824,174293.0,2019-02-22,Active
7680166,454996,190436.0,2023-06-06,Planned
5347998,721611,86963.0,2020-10-27,Active
7468723,196423,91529.0,2018-09-10,Planned
3265781,990528,32778.0,2019-09-03,Completed
6096809,550840,84346.0,2020-07-05,Completed
7250949,973708,15169.0,2020-06-02,Planned
3139166,268352,12892.0,2020-10-12,Planned
8381610,447187,34196.0,2022-05-03,Completed
4338984,712739,49303.0,2021-08-31,Active
4842915,919523,,2024-06-23,Completed
1036258,402983,181919.0,2023-12-13,Active
2617305,897288,163002.0,2020-11-15,Completed
4749870,852887,14460.0,2023-02-14,Completed
8289564,415958,38212.0,2024-02-09,Planned
6464776,919458,14741.0,2020-10-15,Active
1246091,212103,15475.0,2023-12-13,Planned
1066114,948143,12310.0,2018-06-03,Active
7501362,824236,22337.0,2022-12-19,Completed
6432205,317630,154745.0,2024-07-03,Active
2175061,852086,49156.0,2023-10-01,Planned
1868990,432652,43751.0,2023-03-30,Active
8270238,461191,25388.0,2023-03-09,Planned
6978586,632011,54913.0,2019-03-17,Completed
3629254,653532,30501.0,2020-03-10,Planned
1603505,314204,12713.0,2023-03-26,Completed
7619478,738447,147430.0,2023-10-29,Completed
8783122,433022,33580.0,2023-06-24,Planned
8531356,877995,193393.0,2020-07-17,Planned
5160124,836971,32704.0,2020-12-26,Active
1440122,917795,182740.0,2024-08-05,Active
9252735,362167,658634.0,2022-01-19,On-Hold
3229175,103129,21662.0,2020-11-09,Active
9901788,969644,145826.0,2021-10-29,Active
6106254,401545,322331.0,2020-01-16,Active
3110703,362255,26408.0,2023-01-05,Completed
3675377,936436,49645.0,2020-09-19,Planned
2305112,417429,141208.0,2022-12-29,Active
5195207,105028,93945.0,2022-10-20,Active
9171935,908928,42218.0,2020-09-04,Active
1723929,663281,1082529.0,2022-06-25,Active
8636821,473197,162807.0,2021-04-30,Active
4685404,242430,195712.0,2021-03-09,Completed
4689711,843122,38177.0,2022-01-28,Active
4755594,588773,93444.0,2021-10-17,Active
4711857,624838,137620.0,2022-06-07,Completed
8378823,433208,33107.0,2019-01-21,Active
7975159,461236,32423.0,2022-01-05,Completed
9332994,114776,302531.0,2019-03-01,Planned
5513704,891386,64779.0,2022-01-15,Active
8686581,742774,114632.0,2021-02-27,Active
8967456,116289,584131.0,2021-06-12,Active
8810629,771138,42737.0,2021-03-07,Active
1867230,628807,1018425.0,2021-03-31,Completed
2675750,969445,48203.0,2022-12-17,Active
6591776,881085,147924.0,2024-03-29,Planned
6463973,836314,48879.0,2024-04-11,Planned
7909686,315300,194980.0,2020-11-18,Active
2603500,554446,18097.0,2022-09-29,Completed
9550886,129518,13922.0,2022-10-03,Active
6988646,151320,19833.0,2018-08-22,Active
5524974,704042,39978.0,2021-03-05,Active
9722837,759013,12770.0,2019-03-30,Active
3502894,993001,44560.0,2019-10-23,Completed
3036852,540061,48809.0,2019-07-22,Active
5986224,489282,17909.0,2024-07-15,Active
3537181,218068,17028.0,2018-03-18,Completed
4235316,206519,26722.0,2023-04-17,Active
2037521,955920,28491.0,2024-06-17,Completed
6334880,983350,107398.0,2022-05-29,Active
9310926,277447,20126.0,2019-12-18,Planned
3421722,913525,17834.0,2018-06-24,Planned
7960572,334329,86536.0,2020-03-24,Active
8317491,289239,399442.0,2018-05-11,Planned
3901304,714449,86397.0,2022-11-27,Completed
9822418,629807,46668.0,2020-05-25,Active
7111350,680131,193179.0,2019-08-21,Active
7052571,822012,1099256.0,2024-02-06,Active
2952693,683291,185491.0,2023-12-11,Planned
6644326,195335,37956.0,2022-12-22,Completed
5435961,143889,607534.0,2020-05-25,Completed
8738045,690824,29201.0,2024-03-18,Active
5409413,469108,769371.0,2023-02-20,Active
4050242,661584,34237.0,2020-02-12,Active
8780090,899578,176985.0,2024-04-11,Active
5408477,339851,133564.0,2019-11-27,Completed
5625465,867221,48995.0,2019-07-09,Planned
7920855,220227,27901.0,2024-03-21,Completed
6253447,770598,40997.0,2024-06-19,Active
9325472,259678,35645.0,2024-05-15,Completed
4941729,918305,123193.0,2024-10-20,Active
2394801,435348,30663.0,2024-09-19,On-Hold
9800574,204244,71870.0,2020-11-27,Planned
1539317,825615,58608.0,2018-01-18,Planned
3839315,938266,121983.0,2021-06-05,Active
1352220,180864,191427.0,2022-10-17,Completed
4209197,585441,43941.0,2019-12-23,Planned
3643492,853663,46253.0,2020-10-06,Completed
6187094,698751,20477.0,2023-09-30,Active
5676125,687818,180142.0,2024-10-08,Completed
9320597,473446,21793.0,2024-11-04,Active
3494990,200777,18232.0,2023-10-15,Completed
6345632,830190,38022.0,2018-07-11,Active
6503572,134236,124872.0,2022-09-12,Completed
3565277,691156,150057.0,2021-05-26,Planned
3175122,558509,15997.0,2023-01-24,Planned
1237896,437398,40440.0,2021-04-10,Active
6881167,991742,77014.0,2022-03-29,Active
6637052,980127,297759.0,2023-04-02,Active
4764666,275415,159612.0,2020-11-29,Active
1633977,278902,116324.0,2022-04-12,Planned
3440023,244575,28613.0,2021-11-22,Active
9414304,503014,334082.0,2021-08-15,Completed
7042044,496407,18248.0,2019-03-06,Planned
7725807,332583,45903.0,2022-09-26,Active
8517929,518233,23057.0,2022-01-06,Planned
5706480,131741,42117.0,2020-02-21,Active
2957911,749966,492995.0,2019-06-23,Planned
3735384,648904,521652.0,2021-04-08,Planned
4767499,997876,62989.0,2023-11-17,Active
7298843,212103,149161.0,2018-01-05,Active
7509866,884517,113139.0,2021-06-03,Planned
4471555,998304,44045.0,2022-05-07,Active
9449259,993858,39025.0,2021-03-12,Active
3794681,947196,17072.0,2021-12-19,Active
1715147,734960,22565.0,2021-05-09,Active
1223612,529282,27245.0,2023-12-15,On-Hold
2788795,673908,686852.0,2022-11-17,Active
8749346,612291,14151.0,2022-02-18,Active
2090522,271533,29938.0,2024-03-07,Active
3619789,143947,24342.0,2021-11-07,Completed
2265476,182963,198795.0,2019-03-09,Completed
2710668,831134,714429.0,2024-07-04,Planned
4324659,876876,1170910.0,2019-08-07,Completed
9162044,305438,174977.0,2022-03-26,Planned
8673464,209195,1138785.0,2019-08-07,Active
5899616,173010,194422.0,2023-03-12,Active
1919275,671137,24373.0,2023-07-13,Planned
5358802,584453,40089.0,2022-02-13,Planned
3184273,892492,37004.0,2018-12-20,Active
6040037,291285,62019.0,2019-08-17,Planned
5685498,215619,746041.0,2024-04-30,Planned
7267878,523153,157081.0,2019-10-07,Completed
3962752,567600,707467.0,2019-07-24,Planned
4770897,594954,26629.0,2020-01-14,Completed
8017372,410038,128659.0,2023-01-14,Active
4652590,283564,336800.0,2019-10-16,Active
3446403,399265,160040.0,2019-02-05,Completed
3465484,864167,37161.0,2019-12-06,Completed
5430290,886697,78114.0,2020-01-27,Active
9438577,913751,1086537.0,2021-06-29,Active
3782974,758483,18029.0,2018-11-18,Active
7229422,836985,26257.0,2019-08-29,Planned
9830665,701759,115603.0,2024-06-13,Planned
7511135,271145,185681.0,2021-02-09,Planned
1088983,930791,185177.0,2022-12-26,Active
6487605,106194,-75753.0,2020-07-18,Active
7167191,336619,47520.0,2024-04-11,Planned
5349244,199901,962461.0,2018-01-31,Active
8954538,241173,39665.0,2023-01-04,Active
4543070,778222,338322.0,2021-06-05,Planned
7965129,457687,18480.0,2023-06-25,Completed
6039736,248593,25257.0,2022-11-29,Completed
1525971,198613,35770.0,2019-12-31,Completed
2036753,700001,24830.0,2018-08-05,Active
9654981,746328,40460.0,2022-10-20,Completed
5721717,676270,33267.0,2020-12-28,Active
6887207,451645,178693.0,2019-12-21,Active
6392082,129492,13985.0,2019-07-18,Active
8001892,796417,158856.0,2022-11-05,On-Hold
7219216,707758,835803.0,2024-03-07,Completed
5919858,431739,15299.0,2023-03-25,On-Hold
4643960,676517,142540.0,2022-01-07,Active
1368012,941035,109911.0,2021-08-23,Active
9301801,100882,159224.0,2023-11-12,Planned
8209911,765632,162709.0,2021-01-01,Active
1850182,916126,755141.0,2022-03-21,Active
3357710,840217,27100.0,2024-05-17,Active
3600198,753479,43089.0,2022-04-13,Completed
3019014,769587,62964.0,2024-08-30,Planned
6673361,435348,125001.0,2024-05-05,Active
7464000,865271,185015.0,2024-07-21,Active
5663660,388765,156829.0,2019-12-04,Completed
5215479,460450,198018.0,2019-09-13,Active
5845585,827243,19389.0,2023-12-25,Active
8276550,943435,154727.0,2024-09-19,Active
6425889,476142,10395.0,2024-08-18,Active
6440774,110744,65894.0,2018-10-25,Completed
3835636,449642,333518.0,2020-08-17,Planned
8508191,298789,46660.0,2018-09-26,Active
2658516,468760,16071.0,2019-08-10,Active
2584213,529080,42862.0,2022-08-10,Planned
7989967,253632,159736.0,2022-08-24,Planned
9518789,900178,49687.0,2022-07-19,Active
2464959,161769,42837.0,2021-01-21,Active
8105846,237932,987427.0,2020-06-17,Completed
8360663,342032,93312.0,2024-09-27,Planned
1533130,402041,153412.0,2024-06-19,Planned
3304583,372390,98330.0,2021-01-19,Completed
7204192,826286,-48850.0,2024-01-30,Active
5996071,215707,38522.0,2021-01-28,Active
8797749,680994,169649.0,2018-12-05,Active
4966612,952108,103014.0,2018-07-29,Completed
3949202,598390,10693.0,2019-05-16,Active
4658197,423220,121772.0,2024-07-03,Active
2115588,732826,46782.0,2021-02-15,Active
7625334,809345,44850.0,2022-01-08,Active
5471456,496735,32277.0,2020-02-08,Active
7025385,316830,796480.0,2019-03-11,Active
4341243,676470,19644.0,2021-01-31,Completed
8134314,965531,45715.0,2023-06-02,Active
2723658,820082,112035.0,2023-05-07,Active
5185962,943622,50707.0,2023-12-19,Completed
4655815,621069,49692.0,2022-12-13,Planned
2760533,292313,812870.0,2022-12-27,On-Hold
1508303,436075,32622.0,2018-11-07,Planned
5602272,338550,49574.0,2022-11-25,Active
7132657,172314,193977.0,2023-07-30,Active
8126802,806628,28634.0,2024-01-27,Planned
2378194,402240,,2019-11-02,Active
1322554,471281,10491.0,2023-09-20,Active
8405304,154366,134587.0,2021-09-01,Active
7369740,517784,332099.0,2018-11-07,Completed
6050107,217660,687498.0,2024-08-04,Active
3136962,683859,158576.0,2022-01-15,Active
8590734,299038,42865.0,2024-01-05,Active
9385011,983586,31333.0,2021-12-18,Completed
3657704,416436,175740.0,2023-01-14,Planned
4470637,978980,20551.0,2022-05-31,Completed
8602493,301638,24969.0,2021-05-27,Active
3380578,112459,1142444.0,2018-12-24,Completed
5184507,117001,21045.0,2024-04-29,Planned
2889098,823775,439455.0,2023-06-28,Planned
3248873,546199,90425.0,2019-06-26,Active
4904253,973364,40124.0,2019-02-27,Active
5999161,558979,140458.0,2023-08-02,Completed
1873461,719028,129316.0,2019-12-10,Active
1504936,586801,1167464.0,2020-07-31,Active
9916298,947381,13360.0,2023-04-11,Active
4163211,196450,22299.0,2018-01-19,Active
3745331,986681,1186056.0,2018-04-13,Active
3523449,937671,135927.0,2024-10-13,Completed
5923454,189695,33236.0,2024-06-20,Active
4698733,947159,174517.0,2023-05-05,Active
2418681,527123,12251.0,2023-01-21,Completed
6921455,118518,32065.0,2023-10-09,Active
8299793,247884,99978.0,2018-01-06,Active
5046268,720849,852296.0,2022-06-18,Active
8823380,965275,34711.0,2019-03-12,Planned
2373777,824644,557807.0,2023-08-17,Active
3398190,540356,34275.0,2018-09-20,Completed
2205661,710489,180432.0,2020-03-26,Planned
7571755,763537,891283.0,2022-10-06,Completed
4064652,438910,30077.0,2021-08-27,Planned
2212431,411503,179749.0,2018-03-17,Active
3102291,433208,164072.0,2019-03-07,Active
3017968,688433,30100.0,2020-10-16,Active
5311334,173807,30748.0,2020-12-05,Active
9410354,156759,37997.0,2022-12-30,Active
3081930,499911,39267.0,2021-12-09,Active
5309917,661192,75593.0,2022-07-03,Completed
1087890,424190,26211.0,2018-05-03,Active
9113716,201843,51235.0,2018-03-27,Active
3850202,823823,12315.0,2022-01-10,Completed
9714806,507159,34028.0,2022-04-02,Active
4789273,281129,533649.0,2023-11-21,On-Hold
6711092,154366,35767.0,2023-12-29,Active
6259724,688457,47942.0,2024-06-26,Completed
7559634,875976,137170.0,2021-12-02,Active
7069343,873433,14582.0,2022-12-13,Completed
5114774,533579,19535.0,2018-04-09,Completed
9485013,783987,1055804.0,2023-12-22,Active
6950767,327569,44710.0,2024-02-22,Active
7623541,615659,665931.0,2021-03-03,Active
1736292,678167,24940.0,2023-01-19,Completed
5045185,399148,861891.0,2020-05-20,Planned
9247248,561103,709856.0,2019-06-30,Active
3990876,965283,29416.0,2020-08-11,Active
5703842,315919,11395.0,2020-03-11,Planned
3478002,565550,93523.0,2023-07-29,Planned
7946022,192433,141393.0,2023-02-15,Active
5935004,258406,17367.0,2019-01-13,Completed
7455832,380567,1140443.0,2022-10-15,Active
5060701,603307,987795.0,2020-02-27,Active
1076330,755465,133088.0,2018-03-18,Active
8539913,255472,47284.0,2022-12-24,Active
4089107,711127,42546.0,2024-01-30,Planned
9491171,610622,1032070.0,2022-09-05,Active
2974788,269247,43520.0,2024-01-11,Active
3169059,661310,22728.0,2019-06-29,Completed
2207269,755989,126435.0,2020-02-17,Planned
2392173,481289,143690.0,2020-07-19,Active
9225460,912362,38855.0,2022-05-08,Active
7145710,782375,60256.0,2020-12-04,Planned
8889839,311136,38675.0,2018-01-28,Completed
2639033,570445,42498.0,2018-06-20,Completed
4265523,402073,110405.0,2023-05-18,Completed
7814349,431668,41215.0,2019-06-04,Active
2253114,212909,77548.0,2018-01-20,Active
9991735,841016,143524.0,2020-09-08,Completed
4618590,772461,53879.0,2024-02-25,Completed
8692004,901521,48512.0,2022-12-02,Completed
8724919,553181,12245.0,2018-10-23,Planned
8808629,470866,35739.0,2022-09-11,Planned
8060005,197460,47775.0,2023-10-01,Active
2636108,874060,59683.0,2020-10-27,Active
3875128,300220,155772.0,2018-10-22,Completed
2000796,883148,514443.0,2018-10-11,Active
6876140,364621,25709.0,2024-01-17,Completed
2950137,364121,144154.0,2024-05-16,Completed
9923039,936075,106380.0,2019-05-19,Active
8154361,833239,111208.0,2022-03-29,Active
3946458,531357,29698.0,2019-05-21,Active
7899817,500511,172067.0,2021-01-09,Planned
3103288,741675,186746.0,2021-01-16,Planned
7903082,248046,42288.0,2022-05-22,Active
9289961,272606,169623.0,2019-12-12,Active
8016763,137512,-183807.0,2024-01-21,Active
8638141,507991,163211.0,2020-07-07,Active
9608060,407673,1028948.0,2022-12-30,Planned
8210101,696652,109107.0,2024-10-06,Completed
4637702,695278,139981.0,2021-01-25,On-Hold
6661033,912093,13683.0,2023-09-11,Active
3458651,437834,197369.0,2020-10-18,Completed
4848334,547463,11412.0,2019-05-11,Active
9310314,297774,93753.0,2023-02-16,Active
8639383,181616,158170.0,2018-12-22,Planned
4356812,889820,37944.0,2023-04-21,Completed
7924897,303758,52706.0,2022-11-10,Planned
5277364,842097,78114.0,2020-07-13,Active
9230763,921857,37252.0,2018-12-25,Completed
4243326,173807,35331.0,2021-11-03,Active
5309690,864152,68094.0,2022-08-08,Completed
9102080,910482,19768.0,2021-06-11,Active
7571751,723705,144720.0,2023-02-20,Active
9258360,265496,151219.0,2020-09-05,Active
8560165,224794,93538.0,2024-09-15,Active
1651974,904622,47517.0,2021-03-18,Active
2089448,445647,168277.0,2018-06-22,Planned
6178070,907537,114447.0,2019-04-03,Completed
6680947,905674,42163.0,2019-08-03,Completed
2212756,251062,173061.0,2018-09-16,On-Hold
9616055,125645,24590.0,2024-02-04,Planned
9110191,156759,64668.0,2022-02-08,Planned
8173755,494525,790872.0,2018-07-18,Active
3421641,678594,97119.0,2021-07-09,Completed
4179668,687119,38826.0,2021-03-15,Planned
1856836,702616,42090.0,2023-03-12,Active
4834591,369416,71275.0,2023-09-06,Completed
5493760,455528,16184.0,2021-03-14,Active
1383906,477878,98027.0,2024-07-16,Planned
5222769,894620,20830.0,2024-01-25,Active
2851907,107773,849720.0,2021-03-27,Active
1465586,113628,11254.0,2018-12-23,Completed
7139815,595550,566638.0,2019-08-02,Active
2637735,877292,23974.0,2022-06-16,Active
2222786,807441,51501.0,2018-10-28,Active
5279346,763576,50134.0,2021-06-10,Active
4197949,998443,98461.0,2020-04-27,Active
1772328,840154,129912.0,2020-08-25,Active
2524706,873831,27001.0,2019-10-26,On-Hold
8029088,452030,83972.0,2019-08-24,Active
3321925,525949,39627.0,2019-09-09,Completed
2731296,493497,80080.0,2021-07-24,Active
1430359,782727,84556.0,2020-04-14,On-Hold
9341048,362026,19005.0,2023-06-14,On-Hold
6034671,355794,43399.0,2024-06-16,Active
5456047,832245,169995.0,2023-06-27,Planned
5036468,926583,29358.0,2020-02-25,Active
9285188,631469,47450.0,2019-04-04,Completed
5966298,822526,32917.0,2022-03-05,Planned
2472561,676848,32325.0,2018-08-23,Planned
6631520,937806,17142.0,2024-05-30,Active
3079816,486723,36723.0,2018-08-22,Planned
7546906,944606,170244.0,2022-03-15,Active
7399293,838578,57162.0,2019-06-28,Planned
5240161,876281,1033625.0,2020-06-19,Active
7926867,569128,197609.0,2024-09-22,Completed
2671483,936868,190390.0,2022-03-02,Active
1257905,130000,180373.0,2019-02-15,Active
7891048,579817,107242.0,2023-03-21,Active
8467881,547607,93716.0,2020-12-02,Planned
9929894,396916,37523.0,2019-10-13,Active
3155790,662609,24112.0,2018-11-02,Active
1233612,761098,182693.0,2023-10-03,Active
7232858,272795,31581.0,2023-05-26,On-Hold
7456331,962859,83973.0,2021-08-10,Active
3635868,742224,165714.0,2022-07-09,Active
3163249,867906,49555.0,2024-09-23,Completed
3691572,637445,185195.0,2023-04-27,Completed
8261141,161663,446354.0,2021-10-11,Completed
1589479,417989,840953.0,2018-12-17,Planned
8764520,684909,153903.0,2021-03-06,Active
8224983,735233,39144.0,2024-03-28,Completed
3174048,355237,465961.0,2021-04-12,Completed
6612229,624838,13451.0,2024-04-19,Completed
9311911,148638,49441.0,2021-08-18,Planned
4610343,666292,25527.0,2023-01-09,Completed
2727716,288085,93349.0,2023-05-19,On-Hold
5399185,150511,171864.0,2018-01-08,Active
5214177,447187,47599.0,2024-09-19,Active
9707985,293042,49857.0,2018-06-05,Completed
6380305,283855,27650.0,2021-02-25,Active
5636364,486219,86070.0,2019-09-11,Completed
6503097,940702,14084.0,2020-06-02,Active
3743310,637124,10611.0,2022-03-18,Active
1501060,389439,49073.0,2018-03-13,Completed
8905177,340056,253873.0,2019-11-27,Active
3385547,596713,126710.0,2023-10-30,Active
9946163,752546,134856.0,2019-02-19,Active
4941283,940331,29870.0,2021-06-19,Planned
9631995,405832,46902.0,2024-02-20,Active
4094469,832614,19364.0,2022-09-25,Active
8970528,373252,115651.0,2019-01-01,Active
9080722,509584,45003.0,2022-04-17,Completed
2281632,188794,38976.0,2018-08-29,Active
6464413,173590,24543.0,2022-06-24,Completed
8267409,533963,155298.0,2019-06-16,Active
5693423,928499,41065.0,2023-05-31,Active
5895885,554473,,2019-10-13,Active
9764988,217081,11232.0,2023-06-29,Completed
1087017,830022,35391.0,2024-09-01,Planned
4022742,217532,43033.0,2019-03-15,Completed
8038904,924032,144567.0,2022-07-01,Active
7645654,807910,40531.0,2021-02-09,Planned
8823213,411027,67384.0,2019-05-07,Active
8005644,728355,83538.0,2020-09-27,Active
5130193,880379,72244.0,2023-01-16,Planned
9336851,451914,20317.0,2024-05-19,Planned
5051670,325278,40362.0,2022-07-12,Active
8438763,135445,32665.0,2020-02-27,Completed
9255211,889163,137636.0,2019-09-24,Active
4533880,688878,780151.0,2022-06-29,Active
3397006,251098,26283.0,2020-05-07,Planned
1583344,593557,159511.0,2018-09-30,Completed
9131202,145659,39428.0,2021-03-03,Completed
3443397,494402,30446.0,2024-09-07,Active
5975216,638950,32693.0,2023-09-16,Active
1848632,484197,124366.0,2018-11-18,Completed
7645583,865157,583041.0,2018-11-10,Active
2242493,167069,29310.0,2024-08-29,Completed
5025726,265774,11208.0,2021-07-03,Planned
8035393,513223,25667.0,2021-01-20,Active
6862742,192051,119266.0,2022-07-24,Planned
4855767,564661,136973.0,2021-06-28,Active
5244864,979555,107197.0,2022-12-08,Active
8942253,214062,79616.0,2021-02-23,Active
1176155,660488,19989.0,2020-05-27,Active
7070649,865044,53944.0,2018-05-24,Active
6365514,819210,21587.0,2018-06-07,Planned
2268045,614049,712827.0,2021-01-25,Active
9197418,872889,44122.0,2022-05-02,Completed
2258620,246940,17366.0,2024-03-27,Active
4387472,954544,24372.0,2018-04-20,Active
1527588,577470,25967.0,2018-05-29,Completed
3572309,635062,23445.0,2019-09-07,Planned
1545004,170975,38072.0,2024-09-03,Planned
9775848,522351,1101511.0,2022-11-27,Active
5462484,817891,1084397.0,2020-11-22,Active
7451206,250416,13881.0,2024-01-29,Active
2108687,966674,18688.0,2018-03-11,Active
2473342,843350,182582.0,2018-04-24,Active
2295640,602159,37637.0,2022-11-27,Completed
2385404,502109,82670.0,2022-08-31,Completed
5142917,440073,1114174.0,2021-10-17,Completed
4954974,878589,21670.0,2018-11-01,Active
6243328,719721,61339.0,2020-10-21,Planned
4594613,456284,66760.0,2022-05-11,Completed
2632529,556647,1117405.0,2019-04-17,Completed
9847185,906924,114191.0,2023-07-13,Completed
6751054,937344,960592.0,2018-07-07,Planned
2930945,552353,121470.0,2022-11-04,Active
4664342,478429,31963.0,2023-12-26,Planned
1383827,424430,33478.0,2019-12-12,Active
6702953,135715,16742.0,2018-07-04,Planned
7520428,643369,43337.0,2018-09-09,Active
7451685,194621,158193.0,2023-06-06,Active
5224219,519936,110637.0,2020-05-03,Completed
9293664,314753,199811.0,2021-09-30,Planned
3094607,957429,185222.0,2019-07-29,Planned
6890007,424378,100257.0,2021-09-29,Completed
6021949,554528,169549.0,2019-12-10,Active
8455162,525912,172772.0,2024-01-18,On-Hold
2413911,711555,22262.0,2022-10-06,Active
4142381,444724,747599.0,2019-02-10,Completed
6294421,992728,25572.0,2024-05-17,Active
1845418,589174,26865.0,2024-07-16,Completed
1659012,243205,40133.0,2023-08-02,Active
3517393,629760,157777.0,2018-09-04,Active
4093236,827802,61616.0,2022-10-05,Completed
8427827,484735,45840.0,2022-10-21,Completed
6620169,941649,146913.0,2022-04-03,Planned
5265436,256183,39584.0,2021-09-28,Completed
9615611,102843,23553.0,2022-02-16,Planned
3927556,939494,11871.0,2023-08-01,Completed
6737395,309461,187052.0,2024-09-23,Active
4882384,367037,29909.0,2019-08-23,Active
6591048,666931,267088.0,2019-12-26,Active
7018172,219047,125357.0,2018-06-01,Completed
5522754,746156,197559.0,2019-10-12,Active
5467626,228696,22634.0,2024-09-17,Planned
1305367,142189,44700.0,2022-08-08,Active
7091413,566339,22373.0,2019-07-25,Planned
4919189,412116,592142.0,2023-09-17,Active
2441268,668415,42872.0,2021-06-23,Planned
8482763,181811,139754.0,2018-10-02,Active
7090596,957114,149341.0,2020-08-21,Active
9650014,559193,25252.0,2022-09-26,Active
8152031,327071,40807.0,2024-03-02,Planned
2752530,490450,156383.0,2018-03-20,Active
4266072,328601,80682.0,2023-09-12,Active
3160369,840250,117071.0,2018-01-10,Active
1632181,579695,99371.0,2020-10-24,Planned
1334319,743500,36831.0,2021-08-16,Active
3153041,359430,36785.0,2019-10-09,Completed
5954846,451343,17371.0,2022-08-10,Active
1254956,265240,528278.0,2018-09-24,Active
8829463,955920,42404.0,2023-01-23,Completed
4392016,200335,29255.0,2022-09-26,Planned
5016688,720666,1053423.0,2022-02-27,Active
6654719,394616,11336.0,2024-06-06,Active
7387629,445156,145340.0,2024-08-19,Completed
6807412,883890,98527.0,2022-11-19,Completed
6238236,331082,31029.0,2023-05-17,Completed
2805685,487107,40716.0,2019-09-20,Active
6038848,286880,35309.0,2023-09-11,Active
9893247,954645,34930.0,2021-10-24,Active
7766029,426956,74697.0,2023-02-08,Active
4370161,887924,11736.0,2022-09-02,Completed
5064765,118447,48418.0,2023-09-14,Completed
6384929,332967,129143.0,2021-12-15,Planned
1761632,626584,184366.0,2020-05-12,Active
1867963,990476,103708.0,2018-07-03,Active
3875733,952504,39465.0,2021-09-09,Active
7911961,559440,45738.0,2018-07-24,Active
3477895,282116,15509.0,2023-11-28,Completed
3446110,468478,1079984.0,2020-07-30,Completed
9669878,207552,192684.0,2024-03-15,Completed
1790332,231014,42753.0,2021-10-26,Completed
7719017,200508,29039.0,2021-12-26,Active
7033249,496878,164923.0,2023-08-24,Planned
3479491,707518,16809.0,2023-02-09,Active
4924628,274416,43762.0,2019-12-24,Active
4303646,556521,11820.0,2023-01-02,Completed
7384979,735803,45703.0,2024-02-18,Completed
8308799,107428,77682.0,2021-11-24,Active
1202626,982219,25694.0,2021-11-15,Active
9679951,354323,10047.0,2018-06-29,Active
9367553,225757,30864.0,2023-08-05,Completed
5864830,547383,19621.0,2021-06-21,Planned
9692216,248823,35071.0,2019-07-19,Active
8910943,727936,67876.0,2019-09-06,Active
8886944,598666,1103884.0,2019-06-13,Active
8652957,612767,45866.0,2018-03-19,On-Hold
8175049,405591,38243.0,2018-12-21,Active
4564514,460004,41191.0,2024-06-16,Completed
3471604,170169,138617.0,2020-06-19,Active
2254855,929670,885222.0,2022-01-24,Active
3861822,951790,11045.0,2024-04-01,Planned
4263451,410866,23283.0,2020-11-19,Completed
5138386,407203,29970.0,2022-05-05,On-Hold
6686876,644855,184369.0,2019-03-07,Planned
4968119,127963,19498.0,2018-03-08,Planned
1716068,971421,14970.0,2024-08-27,On-Hold
3869940,610162,112413.0,2024-07-04,Planned
9319281,941496,43351.0,2019-11-09,Planned
1250121,996238,122290.0,2021-05-29,Active
9899223,271665,98919.0,2019-07-11,Active
4877547,921392,161345.0,2018-10-18,Planned
8240486,716860,42974.0,2020-02-14,Completed
4118818,286560,170589.0,2020-06-20,Completed
7762903,761479,1034574.0,2020-08-29,Active
8148931,741506,73516.0,2021-04-16,Planned
9596141,820334,49139.0,2018-11-21,Completed
8950500,239302,182180.0,2020-02-11,Completed
5004421,594227,78830.0,2020-09-14,Active
9455729,685714,103056.0,2020-03-08,Active
3240919,554380,1168762.0,2019-06-30,Active
3869559,641409,187467.0,2020-04-05,Active
2461051,687858,44402.0,2020-01-22,Completed
1128517,605807,32949.0,2023-04-19,Active
9389251,446632,175812.0,2021-09-05,Active
5115939,179628,13025.0,2019-03-07,Planned
4282429,130721,299270.0,2021-07-05,Active
5674145,978954,54452.0,2020-10-21,Planned
7584838,309361,32754.0,2020-04-13,Active
9839991,554177,33386.0,2019-04-05,Completed
4928443,525949,164907.0,2019-07-07,Active
3397878,831748,15410.0,2022-08-18,Completed
1757162,814224,196161.0,2023-02-23,Completed
5308132,444734,29232.0,2024-05-04,Completed
5852554,718331,33582.0,2023-04-03,Active
6514344,946475,194702.0,2019-09-01,Planned
5289073,512418,23775.0,2024-08-09,Completed
4563276,656503,16290.0,2019-03-01,Planned
1218235,587448,86701.0,2019-01-20,Completed
2539025,305869,25892.0,2019-04-03,Completed
1004465,816236,33663.0,2019-02-22,Planned
8224107,288550,116113.0,2024-09-21,Active
5618888,662148,14405.0,2023-01-30,Active
4924055,964744,35703.0,2023-06-06,Active
7934685,713929,37473.0,2024-08-19,Planned
6809810,766285,144627.0,2021-06-04,Active
4015461,323935,27631.0,2022-06-04,Completed
