product_id,product_name,product_category,manufacturing_city,size,color,sku
67148,Product_3962,Sports,Hyderabad,?,Yellow,89375229
53506,Product_3963,Books,Mumbai,S,?,61520050
86240,Product_3964,Gaming,Pune,M,Black,46365033
74514,Product_3965,Clothing,Hyderabad,XL,Green,24482124
55404,Product_3966,Automotive,Mumbai,S,Black,14440338
60229,Product_3967,Clothing,Delhi,M,Blue,99546557
15622,Product_3968,Sports,Hyderabad,XS,Blue,25962822
50665,Product_3969,Kitchen,Bangalore,XS,Green,74259031
49378,Product_3970,Automotive,Pune,XL,White,81042204
59611,Product_3971,Office,Bangalore,M,Black,36341895
91963,Product_3972,Kitchen,Hyderabad,S,Blue,69878200
67354,Product_3973,Electronics,Delhi,XL,White,96753633
47366,Product_3974,Furniture,Pune,L,Green,34025288
41529,Product_3975,Gaming,Delhi,L,BLACK,33198349
82735,Product_3976,Books,Bangalore,XL,Green,39712965
53136,Product_3977,Electronics,Pune,S,Yellow,41358175
39147,Product_3978,Furniture,Bangalore,S,Blue,74916737
33679,Product_3979,Books,Bangalore,L,Green,23920413
48735,Product_3980,Electronics,Delhi,XXL,White,22749976
62784,Product_3981,Medical,Delhi,M,Black,88749314
52844,Product_3982,Clothing,Noida,M,White,70437352
59172,Product_3983,Kitchen,Chennai,L,Yellow,62976646
43169,Product_3984,Sports,Pune,XS,Yellow,20297743
22463,Product_3985,Books,Mumbai,XS,Green,57416751
14299,Product_3986,Office,Pune,S,Black,81849355
79998,Product_3987,Medical,Hyderabad,M,Green,77878810
37665,Product_3988,Kitchen,Hyderabad,M,Blue,12693056
69683,Product_3989,Medical,Hyderabad,M,White,87516964
27015,Product_3990,Office,Delhi,S,Red,17282359
28939,Product_3991,Electronics,Hyderabad,XS,Green,30307398
36066,Product_3992,Toys,Bangalore,XL,Black,81231104
17239,Product_3993,Office,Bangalore,S,Yellow,61414891
88059,Product_3994,Kitchen,Bangalore,XL,Green,44773862
79712,Product_3995,Clothing,Delhi,L,Blue,39384829
68327,Product_3996,Kitchen,Bangalore,XS,Green,13477066
89466,Product_3997,Beauty,Hyderabad,S,Red,41965797
35219,Product_3998,Medical,Noida,XS,Black,60891538
74086,Product_3999,Toys,Pune,XS,Red,64385459
92886,Product_4000,Electronics,Bangalore,XS,Black,81285541
97451,Product_4001,Electronics,Bangalore,M,Yellow,69394524
58423,Product_4002,Books,Hyderabad,S,Red,19664249
36217,Product_4003,Gaming,Pune,L,White,69139120
21834,Product_4004,Electronics,Mumbai,XS,White,71442097
67924,Product_4005,Gaming,Hyderabad,M,Blue,25110603
74165,Product_4006,Electronics,Bangalore,M,Blk,48519452
98461,Product_4007,Toys,Bangalore,L,Black,12945304
34292,Product_4008,Furniture,Chennai,XL,White,66870264
33308,Product_4009,Gaming,Bangalore,M,Yellow,19544360
88924,Product_4010,Gaming,Bangalore,M,Blue,97444904
98100,Product_4011,Kitchen,Mumbai,XS,Red,96340390
52522,Product_4012,Kitchen,Delhi,S,Green,84262526
11903,Product_4013,Toys,Noida,S,Black,13700397
46005,Product_4014,Electronics,Bangalore,XL,Green,56465348
45613,Product_4015,Toys,Gurgaon,XS,Green,65636847
52618,Product_4016,Office,Noida,XL,Green,31013160
42497,Product_4017,Clothing,Delhi,XS,White,35406546
77556,Product_4018,Electronics,Delhi,XL,Green,24778441
10313,Product_4019,Clothing,Delhi,XL,Blue,86980983
85306,Product_4020,Electronics,Gurgaon,S,Green,12777822
95495,Product_4021,Toys,Bangalore,M,Green,49512188
96504,Product_4022,Beauty,Delhi,XS,Black,18027839
25591,Product_4023,Clothing,Bangalore,L,Yellow,63950790
17693,Product_4024,Clothing,Hyderabad,XL,Blue,44374514
12719,Product_4025,Kitchen,Delhi,L,Blue,61084498
31432,Product_4026,Books,Bangalore,L,Black,68609472
23509,Product_4027,Medical,Bangalore,L,Black,92467666
41784,Product_4028,Electronics,Chennai,M,Green,36331209
80942,Product_4029,Toys,Bangalore,XL,Black,32632633
52012,Product_4030,Electronics,Pune,S,White,88674545
59505,Product_4031,Furniture,Delhi,S,White,16096289
85853,Product_4032,Furniture,Pune,M,?,15948478
34520,Product_4033,Kitchen,Delhi,M,Red,97221296
24821,Product_4034,Toys,Hyderabad,XL,blu,85191472
96880,Product_4035,Kitchen,Bangalore,L,White,69015917
71136,Product_4036,Sports,Pune,XS,Green,42579487
83789,Product_4037,Clothing,Pune,M,White,33023844
52492,Product_4038,Electronics,Chennai,L,White,97880750
52607,Product_4039,Medical,Bangalore,L,Blue,73276405
53038,Product_4040,Beauty,Pune,S,Black,31125852
30096,Product_4041,Gaming,Noida,L,Yellow,97770498
17845,Product_4042,Electronics,Mumbai,S,Red,79519359
70539,Product_4043,Medical,Mumbai,M,White,67188678
32977,Product_4044,Electronics,Delhi,S,Yellow,60377805
42332,Product_4045,Furniture,Delhi,XL,black,16305628
61359,Product_4046,Electronics,Hyderabad,XL,White,26507978
33648,Product_4047,Electronics,Delhi,XL,Red,60902495
17937,Product_4048,Office,Chennai,L,Blue,20317325
31294,Product_4049,Kitchen,Chennai,S,Black,86845788
79491,Product_4050,Sports,Delhi,L,White,89159186
47263,Product_4051,Kitchen,Delhi,L,Yellow,96563259
94161,Product_4052,Electronics,Chennai,XL,Green,88661542
53723,Product_4053,Gaming,Delhi,M,Black,66275827
71426,Product_4054,Furniture,Delhi,M,White,56265533
59144,Product_4055,Gaming,Bangalore,XS,Blue,35226031
58375,Product_4056,Sports,Bangalore,M,White,44037054
18986,Product_4057,Medical,Delhi,XL,White,90636150
24224,Product_4058,Clothing,Mumbai,XS,?,92409236
87138,Product_4059,Automotive,Hyderabad,S,Blue,44122378
88918,Product_4060,Electronics,Pune,XS,Black,96812192
75648,Product_4061,Toys,Delhi,S,Black,67875394
76066,Product_4062,Furniture,Bangalore,XL,Black,53893272
63493,Product_4063,Furniture,Hyderabad,XXL,Yellow,12971522
17496,Product_4064,Furniture,Delhi,S,White,87124693
65178,Product_4065,Clothing,Delhi,XL,Black,19708391
95000,Product_4066,Electronics,Bangalore,XL,Red,39202955
45082,Product_4067,Sports,Pune,L,Blue,61344602
51204,Product_4068,Electronics,Hyderabad,L,Black,22779042
10585,Product_4069,Electronics,Bangalore,XS,White,49292942
11960,Product_4070,Clothing,Hyderabad,M,White,79300834
91906,Product_4071,Beauty,Gurgaon,XL,Blue,86218104
30205,Product_4072,Electronics,Delhi,S,Yellow,48486541
74030,Product_4073,Electronics,Mumbai,M,black,60472537
30506,Product_4074,Electronics,Pune,XL,Black,64957551
85497,Product_4075,Electronics,Mumbai,L,Black,49621463
33890,Product_4076,Clothing,Delhi,XS,Red,48631896
98219,Product_4077,Office,Bangalore,S,Green,83458683
59233,Product_4078,Electronics,Delhi,S,Green,63921561
43455,Product_4079,Electronics,Bangalore,L,White,39462239
84584,Product_4080,Toys,Bangalore,S,BLACK,18644747
69188,Product_4081,Kitchen,Pune,S,Red,94988876
15303,Product_4082,Electronics,Hyderabad,S,Blue,21764514
90995,Product_4083,Clothing,Pune,M,Yellow,81670493
33599,Product_4084,Books,Mumbai,XL,Red,64771216
86667,Product_4085,Automotive,Hyderabad,L,Black,62389983
25950,Product_4086,Electronics,Chennai,L,Yellow,25255829
55852,Product_4087,Sports,Pune,L,White,85829269
59164,Product_4088,Sports,Delhi,M,Blue,99671951
25225,Product_4089,Electronics,Hyderabad,XL,Red,25812327
27821,Product_4090,Electronics,Pune,XL,Blue,93596105
68750,Product_4091,Furniture,Chennai,S,Black,42263968
22295,Product_4092,Toys,Hyderabad,XL,Yellow,33191626
30143,Product_4093,Toys,Hyderabad,XS,White,49189537
95910,Product_4094,Clothing,Chennai,S,Black,51876428
34818,Product_4095,Kitchen,Hyderabad,XL,Blue,46692296
17995,Product_4096,Toys,Bangalore,XL,Red,41475836
43986,Product_4097,Furniture,Bangalore,XL,Red,30542157
29305,Product_4098,Clothing,Hyderabad,M,Black,54618830
21357,Product_4099,Furniture,Bangalore,L,Green,34169725
48390,Product_4100,Electronics,Hyderabad,M,Green,80491740
81726,Product_4101,Furniture,Pune,S,Blue,84648497
91341,Product_4102,Electronics,Pune,M,Blue,56612024
51014,Product_4103,Gaming,Bangalore,M,Red,36531473
19473,Product_4104,Kitchen,Delhi,M,Red,54528664
95186,Product_4105,Electronics,Hyderabad,L,Green,53082117
72076,Product_4106,Automotive,Bangalore,XL,Black,91236186
62821,Product_4107,Medical,Pune,S,Blue,76977901
55079,Product_4108,Kitchen,Pune,S,Blue,76864481
65278,Product_4109,Sports,Bangalore,M,Red,28672962
66464,Product_4110,Beauty,Pune,XL,Green,34742474
56578,Product_4111,Toys,Mumbai,XS,Blue,71998836
46560,Product_4112,Beauty,Hyderabad,S,Yellow,36446226
62548,Product_4113,Sports,Bangalore,XS,Blue,38143952
60455,Product_4114,Gaming,Bangalore,XL,Red,60258345
42917,Product_4115,Furniture,Pune,XS,Blue,59861692
25960,Product_4116,Clothing,Delhi,S,Yellow,68549770
27968,Product_4117,Electronics,Mumbai,XL,Black,92302675
87762,Product_4118,Clothing,Delhi,XS,Green,36497932
97635,Product_4119,Office,Hyderabad,L,Red,17010542
52550,Product_4120,Electronics,Bangalore,XL,Blue,42239356
85395,Product_4121,Medical,Delhi,S,Green,67466793
90361,Product_4122,Toys,Hyderabad,S,Blue,51360481
14709,Product_4123,Furniture,Delhi,M,Yellow,47622145
14361,Product_4124,Office,Hyderabad,M,White,43137752
54940,Product_4125,Sports,Mumbai,L,Green,29056479
86941,Product_4126,Electronics,Pune,S,Green,63760079
14310,Product_4127,Books,Noida,L,Red,86688691
43084,Product_4128,Electronics,Bangalore,L,Black,67072316
53697,Product_4129,Automotive,Mumbai,L,Green,80599740
82620,Product_4130,Gaming,Bangalore,XL,Yellow,89996025
98917,Product_4131,Electronics,Bangalore,XL,White,43660759
18355,Product_4132,Clothing,Bangalore,S,Green,40107528
48761,Product_4133,Clothing,Pune,XL,Black,73043204
75104,Product_4134,Electronics,Gurgaon,XL,blu,89649333
65457,Product_4135,Toys,Mumbai,XL,Blk,24169867
74735,Product_4136,Beauty,Delhi,XL,Blue,22543491
66354,Product_4137,Gaming,Delhi,M,White,19251520
62595,Product_4138,Kitchen,Pune,XS,Black,31199474
77081,Product_4139,Toys,Delhi,XS,White,57511572
28747,Product_4140,Office,Hyderabad,XS,Red,82484173
73205,Product_4141,Beauty,Delhi,M,Green,21614998
12416,Product_4142,Furniture,Delhi,XS,Yellow,55103502
59457,Product_4143,Electronics,Bangalore,XL,White,64075861
31148,Product_4144,Gaming,Hyderabad,XS,Black,38828782
50901,Product_4145,Electronics,Delhi,S,Blue,78880482
86907,Product_4146,Sports,Bangalore,S,White,79327311
71528,Product_4147,Office,Pune,XS,Yellow,55513821
82105,Product_4148,Clothing,Bangalore,S,White,73148828
71069,Product_4149,Clothing,Hyderabad,L,Blue,48520036
83967,Product_4150,Books,Delhi,XL,Green,71233267
12198,Product_4151,Electronics,Chennai,XS,Yellow,42608210
45322,Product_4152,Electronics,Delhi,M,Yellow,79362226
81047,Product_4153,Office,Hyderabad,L,Yellow,41304285
14367,Product_4154,Sports,Bangalore,S,Yellow,78555716
57521,Product_4155,Furniture,Mumbai,M,White,71195149
75996,Product_4156,Clothing,Hyderabad,XS,Black,13203553
81177,Product_4157,Gaming,Noida,XS,Black,23931374
66286,Product_4158,Electronics,Hyderabad,S,Blue,85009466
44645,Product_4159,Electronics,Delhi,L,Red,83170135
27564,Product_4160,Toys,Noida,XS,Black,86501989
54417,Product_4161,Gaming,Noida,M,Blue,72411633
88759,Product_4162,Clothing,Hyderabad,XL,Red,79878126
91035,Product_4163,Clothing,Bangalore,S,Black,30445045
43938,Product_4164,Electronics,Delhi,L,Blk,46121586
76406,Product_4165,Gaming,Bangalore,M,Black,21367856
90220,Product_4166,Furniture,Bangalore,XS,Black,76117983
77929,Product_4167,Furniture,Pune,M,Yellow,46158874
35250,Product_4168,Sports,Delhi,XS,Blue,12717188
30064,Product_4169,Kitchen,Mumbai,L,Green,57081172
88553,Product_4170,Electronics,Hyderabad,XL,Green,79218687
25250,Product_4171,Office,Pune,XL,Red,27887772
91697,Product_4172,Kitchen,Chennai,L,Red,83420293
29224,Product_4173,Electronics,Hyderabad,XS,Blue,34925697
41510,Product_4174,Furniture,Bangalore,XL,Red,79720110
26034,Product_4175,Kitchen,Mumbai,XS,White,93966506
93329,Product_4176,Clothing,Pune,XS,blu,98616280
81404,Product_4177,Gaming,Mumbai,XS,White,40664929
20184,Product_4178,Clothing,Bangalore,L,Red,42812725
80019,Product_4179,Kitchen,Delhi,S,Blue,52398597
80267,Product_4180,Books,Mumbai,XL,black,68456957
37347,Product_4181,Kitchen,Hyderabad,XL,Blue,25620643
39141,Product_4182,Clothing,Pune,M,Black,42727770
54426,Product_4183,Sports,Pune,XS,Red,27871591
72301,Product_4184,Sports,Hyderabad,XL,Blue,51681913
12087,Product_4185,Gaming,Bangalore,XL,Red,58301416
45760,Product_4186,Furniture,Delhi,S,Yellow,53618583
72412,Product_4187,Electronics,Delhi,S,Yellow,38055976
32155,Product_4188,Office,Bangalore,L,Blue,72970512
26018,Product_4189,Beauty,Chennai,S,Yellow,63536832
79705,Product_4190,Toys,Gurgaon,M,Blue,85684476
52631,Product_4191,Office,Hyderabad,M,BLACK,35543130
88639,Product_4192,Sports,Chennai,L,Green,57613360
31424,Product_4193,Automotive,Hyderabad,L,blu,66819276
46916,Product_4194,Clothing,Bangalore,XL,White,87073139
28947,Product_4195,Office,Mumbai,L,Green,90269959
60287,Product_4196,Electronics,Noida,S,Green,12832297
95481,Product_4197,Furniture,Chennai,S,Black,22119251
60750,Product_4198,Beauty,Pune,XS,Green,84766100
38826,Product_4199,Medical,Bangalore,XL,Blue,62281533
30792,Product_4200,Gaming,Pune,XL,Yellow,65848706
52733,Product_4201,Office,Mumbai,XL,Blue,68603063
70706,Product_4202,Furniture,Noida,S,White,82197021
60512,Product_4203,Clothing,Hyderabad,S,Green,69593914
10294,Product_4204,Books,Delhi,S,Blue,82114880
46435,Product_4205,Sports,Pune,M,Black,60666608
89672,Product_4206,Sports,Pune,XL,BLACK,28524469
98759,Product_4207,Furniture,Pune,XS,Green,59945993
21094,Product_4208,Electronics,Delhi,S,Black,79303870
48455,Product_4209,Office,Delhi,L,BLACK,18875643
57230,Product_4210,Books,Bangalore,S,Blue,82944861
42532,Product_4211,Furniture,Delhi,XS,Green,63767249
58008,Product_4212,Medical,Bangalore,XL,Blue,56341587
78313,Product_4213,Medical,Bangalore,XS,Red,37911291
19293,Product_4214,Clothing,Chennai,L,White,12922039
93889,Product_4215,Electronics,Bangalore,XL,Black,20903670
62299,Product_4216,Office,Mumbai,XS,Yellow,90721593
39190,Product_4217,Office,Delhi,S,Green,90886294
63620,Product_4218,Sports,Hyderabad,S,Green,75565895
75903,Product_4219,Electronics,Hyderabad,XS,Red,93726202
86442,Product_4220,Sports,Pune,S,Yellow,85621773
34933,Product_4221,Kitchen,Gurgaon,XL,Red,95732516
40688,Product_4222,Automotive,Pune,XL,White,74186931
53338,Product_4223,Kitchen,Pune,S,Black,78451735
20587,Product_4224,Office,Delhi,S,Blue,40550516
97400,Product_4225,Toys,Delhi,XS,Green,86423522
36748,Product_4226,Clothing,Pune,XL,White,97310807
60362,Product_4227,Office,Delhi,S,?,98631054
50764,Product_4228,Electronics,Chennai,S,Black,75144145
56170,Product_4229,Toys,Pune,XL,Black,76527292
57433,Product_4230,Books,Bangalore,M,Black,72427449
13747,Product_4231,Sports,Pune,XL,Red,23418618
58274,Product_4232,Clothing,Noida,XS,Green,75855257
97610,Product_4233,Kitchen,Hyderabad,XS,Green,69770238
45406,Product_4234,Electronics,Delhi,L,Yellow,95783458
80931,Product_4235,Medical,Bangalore,S,Yellow,47186828
11369,Product_4236,Office,Mumbai,S,Blue,42881533
69589,Product_4237,Kitchen,Pune,XL,Blue,13670411
61192,Product_4238,Gaming,Delhi,XS,Yellow,17941902
37478,Product_4239,Toys,Bangalore,M,Green,16445015
90595,Product_4240,Sports,Bangalore,XL,Yellow,45667560
40872,Product_4241,Electronics,Bangalore,M,Blue,24310029
31162,Product_4242,Electronics,Bangalore,M,Black,71710206
26752,Product_4243,Beauty,Hyderabad,S,Black,73754708
74802,Product_4244,Gaming,Delhi,L,Green,96921096
90486,Product_4245,Furniture,Hyderabad,M,White,19997924
77708,Product_4246,Clothing,Delhi,M,Yellow,72273216
26168,Product_4247,Clothing,Pune,M,black,10701982
47732,Product_4248,Sports,Hyderabad,XL,Green,36644156
26461,Product_4249,Electronics,Mumbai,L,Green,24609446
49790,Product_4250,Electronics,Bangalore,XL,Red,75163905
68087,Product_4251,Kitchen,Noida,L,Blue,47891618
25313,Product_4252,Sports,Bangalore,S,White,45220856
45370,Product_4253,Automotive,Bangalore,S,Yellow,92797000
37552,Product_4254,Gaming,Hyderabad,M,Yellow,73899930
76836,Product_4255,Toys,Bangalore,L,White,39972935
45141,Product_4256,Office,Pune,L,Yellow,24429531
98736,Product_4257,Books,Mumbai,L,?,45767448
67070,Product_4258,Kitchen,Hyderabad,XS,Blue,83509174
25454,Product_4259,Kitchen,Mumbai,XL,Green,26983067
76679,Product_4260,Office,Chennai,XL,Red,11223105
73525,Product_4261,Medical,Mumbai,M,Yellow,25769600
55983,Product_4262,Clothing,Bangalore,XL,Blue,69063885
26970,Product_4263,Electronics,Delhi,XL,White,43160773
78638,Product_4264,Clothing,Hyderabad,M,Blue,13758014
18623,Product_4265,Office,Bangalore,S,Red,78494842
34528,Product_4266,Clothing,Pune,XS,White,70843439
22957,Product_4267,Kitchen,Pune,M,White,50670017
77006,Product_4268,Electronics,Pune,XS,White,72186299
12723,Product_4269,Kitchen,Bangalore,S,Black,92113895
96783,Product_4270,Kitchen,Hyderabad,M,Black,96341579
17883,Product_4271,Toys,Delhi,XS,Blue,63285114
37004,Product_4272,Books,Pune,L,Yellow,88631049
27747,Product_4273,Electronics,Mumbai,S,Black,81342724
75987,Product_4274,Sports,Delhi,XL,Green,64649314
40593,Product_4275,Gaming,Bangalore,L,Red,90631173
55877,Product_4276,Sports,Mumbai,M,Blue,15074650
79796,Product_4277,Electronics,Delhi,S,Green,87342724
50706,Product_4278,Office,Delhi,M,Yellow,19444829
79504,Product_4279,Furniture,Hyderabad,XL,Red,61109817
84335,Product_4280,Electronics,Bangalore,XS,White,76829062
55098,Product_4281,Furniture,Bangalore,M,black,58487955
99769,Product_4282,Kitchen,Bangalore,S,Red,73865220
82917,Product_4283,Furniture,Mumbai,S,Yellow,68953044
46734,Product_4284,Books,Hyderabad,M,White,28641975
62692,Product_4285,Automotive,Delhi,L,blu,38898543
42614,Product_4286,Automotive,Hyderabad,XL,Green,65992357
28870,Product_4287,Clothing,Delhi,XL,Blue,38819100
31132,Product_4288,Furniture,Hyderabad,L,Green,31247130
43301,Product_4289,Books,Chennai,XL,Red,45374973
72344,Product_4290,Gaming,Pune,M,Black,70109040
81070,Product_4291,Sports,Pune,XS,Yellow,62280931
78055,Product_4292,Furniture,Hyderabad,S,Yellow,10327237
30363,Product_4293,Electronics,Bangalore,L,White,25644326
79044,Product_4294,Toys,Hyderabad,L,Green,85026990
52286,Product_4295,Electronics,Bangalore,M,Black,24819233
68829,Product_4296,Kitchen,Bangalore,L,blu,80381746
32674,Product_4297,Beauty,Pune,XS,Blue,29701539
80094,Product_4298,Office,Hyderabad,XL,Yellow,40072163
18501,Product_4299,Books,Chennai,XS,Black,92655064
77327,Product_4300,Electronics,Bangalore,XS,Green,28227988
50180,Product_4301,Sports,Bangalore,S,Blue,63685192
32196,Product_4302,Books,Chennai,XL,Black,19366531
13610,Product_4303,Automotive,Delhi,XL,Red,60542866
89851,Product_4304,Beauty,Bangalore,S,Red,20454366
44095,Product_4305,Clothing,Hyderabad,L,Red,25400270
75035,Product_4306,Sports,Hyderabad,XS,Yellow,23678389
62463,Product_4307,Office,Mumbai,L,?,96946489
87213,Product_4308,Gaming,Chennai,S,Black,40966411
63698,Product_4309,Furniture,Mumbai,L,White,16847691
68341,Product_4310,Electronics,Delhi,S,Yellow,98256357
99970,Product_4311,Kitchen,Delhi,M,Yellow,31172383
21157,Product_4312,Kitchen,Hyderabad,XL,Blue,60378700
16982,Product_4313,Electronics,Bangalore,XS,Black,93289098
44665,Product_4314,Books,Bangalore,S,Yellow,70962031
38490,Product_4315,Office,Delhi,L,Green,30771421
35999,Product_4316,Clothing,Hyderabad,XL,White,84065714
79687,Product_4317,Office,Delhi,L,Blue,21680416
95992,Product_4318,Electronics,Hyderabad,XS,White,14696443
64630,Product_4319,Beauty,Pune,S,blu,84954253
14688,Product_4320,Automotive,Delhi,M,Blue,93811461
34947,Product_4321,Office,Mumbai,M,Black,84898024
96115,Product_4322,Office,Mumbai,XS,Blue,49675298
30430,Product_4323,Furniture,Bangalore,XL,Blue,13118780
62544,Product_4324,Electronics,Bangalore,XS,Black,81041524
13130,Product_4325,Office,Mumbai,S,Green,17884719
92114,Product_4326,Office,Delhi,S,Blue,63550876
69190,Product_4327,Electronics,Bangalore,XL,Yellow,50132470
92532,Product_4328,Kitchen,Bangalore,S,Blue,58820766
88354,Product_4329,Clothing,Hyderabad,XL,Red,28914706
14055,Product_4330,Medical,Chennai,XL,White,55057372
19196,Product_4331,Books,Chennai,S,Yellow,53710957
74290,Product_4332,Toys,Bangalore,L,White,35378801
67609,Product_4333,Electronics,Pune,S,Black,67957519
23868,Product_4334,Automotive,Bangalore,XS,Green,69165268
26473,Product_4335,Books,Noida,L,White,71206263
46415,Product_4336,Clothing,Hyderabad,M,Black,12238388
43370,Product_4337,Sports,Hyderabad,XL,Yellow,92298814
88772,Product_4338,Automotive,Delhi,S,White,36481954
52110,Product_4339,Automotive,Delhi,XL,Black,65702814
94190,Product_4340,Furniture,Bangalore,XL,White,85391103
55679,Product_4341,Medical,Noida,XS,Green,61542455
44707,Product_4342,Electronics,Pune,XS,Yellow,77092777
56942,Product_4343,Clothing,Hyderabad,M,Black,47105304
74188,Product_4344,Clothing,Bangalore,S,White,17633711
43532,Product_4345,Books,Chennai,S,Green,18451483
11194,Product_4346,Electronics,Hyderabad,XL,Blue,99088656
75513,Product_4347,Electronics,Pune,S,Green,43997898
63641,Product_4348,Sports,Pune,M,Yellow,66243768
20471,Product_4349,Clothing,Bangalore,XL,Yellow,43294490
18544,Product_4350,Electronics,Mumbai,S,Green,71182217
74314,Product_4351,Kitchen,Hyderabad,XS,White,23432093
40735,Product_4352,Clothing,Noida,L,Black,60294391
55534,Product_4353,Electronics,Delhi,XS,blu,47615166
88616,Product_4354,Kitchen,Pune,XL,Blue,62891512
32194,Product_4355,Gaming,Hyderabad,M,blu,62156234
49088,Product_4356,Books,Bangalore,L,Blue,83946734
27051,Product_4357,Gaming,Pune,M,Green,81997079
39392,Product_4358,Electronics,Bangalore,M,Green,94947912
92221,Product_4359,Books,Delhi,S,Yellow,66019698
26142,Product_4360,Kitchen,Bangalore,XL,Green,60703645
94976,Product_4361,Office,Pune,XL,White,62799973
64200,Product_4362,Electronics,Bangalore,XL,Green,21535650
72117,Product_4363,Furniture,Pune,M,White,57447998
33240,Product_4364,Gaming,Chennai,L,Blk,34178963
84579,Product_4365,Clothing,Delhi,S,Yellow,77766064
37792,Product_4366,Office,Mumbai,XL,Red,75933335
74722,Product_4367,Medical,Bangalore,L,Green,73522606
66437,Product_4368,Electronics,Mumbai,XS,Blue,70582191
38887,Product_4369,Office,Bangalore,S,Red,79922102
92977,Product_4370,Clothing,Hyderabad,XL,Red,27583469
67469,Product_4371,Gaming,Hyderabad,M,Yellow,14282987
73882,Product_4372,Gaming,Bangalore,XL,Yellow,13817307
56077,Product_4373,Toys,Gurgaon,XS,White,40490215
15163,Product_4374,Furniture,Bangalore,S,Yellow,79651292
18975,Product_4375,Electronics,Delhi,XL,Blue,22558172
89581,Product_4376,Clothing,Bangalore,L,Green,40221777
81797,Product_4377,Clothing,Pune,M,Green,48998521
40271,Product_4378,Clothing,Delhi,XS,Green,71122291
54865,Product_4379,Electronics,Delhi,S,Red,71603164
40313,Product_4380,Clothing,Pune,XS,Green,43018660
48572,Product_4381,Electronics,Delhi,S,Red,98005339
32872,Product_4382,Clothing,Bangalore,M,White,44527458
84729,Product_4383,Sports,Hyderabad,S,Red,43973509
21734,Product_4384,Clothing,Delhi,L,Black,79752612
23551,Product_4385,Electronics,Delhi,L,Green,27373828
48293,Product_4386,Electronics,Bangalore,L,Black,50316479
36810,Product_4387,Kitchen,Hyderabad,M,Blue,48446324
31602,Product_4388,Books,Mumbai,XS,?,31816578
42989,Product_4389,Gaming,Hyderabad,XS,White,68281418
75567,Product_4390,Beauty,Chennai,XS,Yellow,36052369
59885,Product_4391,Books,Delhi,L,Red,74249419
67292,Product_4392,Electronics,Bangalore,M,Red,68978749
82442,Product_4393,Electronics,Delhi,XL,Black,56371259
46543,Product_4394,Furniture,Bangalore,XL,Green,21448892
88930,Product_4395,Gaming,Delhi,S,Yellow,98970491
79234,Product_4396,Electronics,Hyderabad,XS,Blue,30064370
73378,Product_4397,Gaming,Pune,S,Yellow,87731126
41911,Product_4398,Electronics,Pune,XS,Black,81176156
10842,Product_4399,Toys,Gurgaon,L,Green,61301247
57321,Product_4400,Electronics,Hyderabad,L,Green,18606518
44208,Product_4401,Beauty,Hyderabad,M,Green,85333349
38930,Product_4402,Medical,Delhi,L,Yellow,51339536
22944,Product_4403,Medical,Chennai,XS,Blue,29975728
83922,Product_4404,Beauty,Pune,L,Yellow,82144112
17911,Product_4405,Furniture,Hyderabad,XS,Black,84280021
38931,Product_4406,Sports,Mumbai,L,Yellow,13340627
88755,Product_4407,Sports,Hyderabad,M,Yellow,85191629
56188,Product_4408,Electronics,Pune,L,Yellow,62914544
53308,Product_4409,Sports,Mumbai,M,White,32906370
75210,Product_4410,Office,Mumbai,XL,White,17556588
59072,Product_4411,Books,Hyderabad,S,Red,16317705
13577,Product_4412,Clothing,Hyderabad,M,Red,12760927
39688,Product_4413,Books,Delhi,S,Blue,23260368
28209,Product_4414,Toys,Delhi,XS,Blue,68838930
90268,Product_4415,Electronics,Pune,XL,Green,19779212
73645,Product_4416,Electronics,Delhi,S,Blue,40461913
36354,Product_4417,Clothing,Mumbai,XL,Red,94136206
61406,Product_4418,Books,Hyderabad,XL,Green,41186834
92797,Product_4419,Electronics,Bangalore,L,Green,21733740
27131,Product_4420,Office,Bangalore,XS,Black,24374807
61252,Product_4421,Kitchen,Delhi,L,Black,50715706
23102,Product_4422,Office,Mumbai,XL,White,33448630
67654,Product_4423,Sports,Bangalore,L,Black,41939727
34285,Product_4424,Electronics,Delhi,M,White,10453660
57751,Product_4425,Beauty,Hyderabad,L,Black,27120374
15756,Product_4426,Furniture,Hyderabad,M,Blue,36560133
28578,Product_4427,Sports,Hyderabad,S,Black,85041019
11659,Product_4428,Kitchen,Pune,M,Black,43069370
43830,Product_4429,Kitchen,Bangalore,M,Red,53071672
31098,Product_4430,Office,Hyderabad,S,Blue,74796158
43921,Product_4431,Electronics,Chennai,XL,Yellow,15459659
76063,Product_4432,Clothing,Noida,XL,Yellow,89414318
74278,Product_4433,Office,Pune,M,Blue,41493693
16855,Product_4434,Electronics,Mumbai,L,Black,61980004
59214,Product_4435,Gaming,Chennai,M,White,91919787
62227,Product_4436,Clothing,Pune,XS,White,99495871
18633,Product_4437,Books,Mumbai,XS,Black,13583058
89515,Product_4438,Office,Bangalore,M,Green,62536715
31196,Product_4439,Sports,Hyderabad,L,blu,59655062
92599,Product_4440,Furniture,Hyderabad,L,Red,49726617
96570,Product_4441,Furniture,Delhi,XS,Yellow,57725634
43043,Product_4442,Toys,Mumbai,XXL,BLACK,20280048
14726,Product_4443,Office,Hyderabad,M,Green,92593937
28816,Product_4444,Gaming,Bangalore,XL,BLACK,83798450
