customer_id,customer_name,country,signup_date,customer_tier
2564248,Customer_41339,USA,2019-11-19,Silver
4386311,Customer_41340,Germany,2015-09-09,Gold
9634257,Customer_41341,France,2024-10-20,Bronze
2320115,Customer_41342,USA,2018-07-01,Bronze
3708296,Customer_41343,India,2019-01-01,Platinum
7492902,Customer_41344,Australia,2024-08-02,Bronze
6747974,Customer_41345,France,2015-03-06,Silver
7837411,Customer_41346,France,2017-09-22,Platinum
2698063,Customer_41347, india ,2015-12-05,Bronze
9832448,Customer_41348, india ,2024-04-12,Gold
3803657,Customer_41349,USA,2014-03-11,Silver
4577206,Customer_41350,India,2014-10-27,Silver
6993158,Customer_41351,Germany,2023-08-29,Bronze
1547487,Customer_41352, india ,2021-04-10,Gold
3329246,Customer_41353,UK,2017-12-17,Bronze
9414821,Customer_41354, india ,2022-12-25,Bronze
4550598,Customer_41355,Australia,2019-02-09,Silver
7899044,Customer_41356,USA,2019-06-17,Silver
3439660,Customer_41357,UK,2017-03-28,Gold
5635985,Customer_41358,India,2023-07-14,Bronze
6903601,Customer_41359,Canada,2022-12-06,Silver
1032226,Customer_41360,USA,2024-05-20,Bronze
8418996,Customer_41361,USA,2017-11-28,Bronze
6002119,Customer_41362, usa ,2019-09-27,Gold
6196314,Customer_41363,USA,2016-12-09,Bronze
2813556,Customer_41364,Canada,2024-06-03,Bronze
9143301,Customer_41365,India,2023-04-11,Bronze
2871406,Customer_41366,USA,2021-04-21,Bronze
4992453,Customer_41367,USA,2014-03-23,Gold
6578456,Customer_41368,USA,2017-10-08,Bronze
9651237,Customer_41369,France,2016-06-11,Bronze
4262872,Customer_41370,USA,2017-12-03,Silver
2484660,Customer_41371, india ,2014-03-13,Silver
9810747,Customer_41372,Germany,2016-05-25,Bronze
6533196,Customer_41373,USA,2014-08-09,Bronze
6832103,Customer_41374,India,2018-07-07,Gold
3925643,Customer_41375,India,2014-01-07,Bronze
1813378,Customer_41376,UK,2017-03-04,Gold
1280223,Customer_41377,Canada,2018-10-08,Gold
6363745,Customer_41378,India,2015-03-30,Gold
1309667,Customer_41379,India,2024-06-28,Silver
2342124,Customer_41380,UK,2016-10-18,Bronze
5776361,Customer_41381,USA,2019-07-21,Gold
9632870,Customer_41382, uk ,2023-06-12,Silver
6561328,Customer_41383, canada ,2022-04-27,Silver
3894250,Customer_41384,India,2023-04-09,Bronze
8458927,Customer_41385,USA,2016-04-28,Silver
4357665,Customer_41386,USA,2018-10-02,Bronze
4782652,Customer_41387,India,,Bronze
5897941,Customer_41388,Germany,2017-08-17,Bronze
1819666,Customer_41389,USA,2022-02-25,Silver
6217201,Customer_41390,Germany,2020-11-18,Bronze
7756723,Customer_41391,India,2024-03-14,Silver
8928395,Customer_41392,UK,2018-06-21,Gold
8521700,Customer_41393,France,2023-04-17,Gold
2789177,Customer_41394,India,2024-02-10,Gold
5767875,Customer_41395,USA,2022-03-03,Bronze
4851338,Customer_41396,India,2022-10-30,Bronze
9851560,Customer_41397,India,2014-09-03,Bronze
8191551,Customer_41398,USA,2023-09-26,Silver
5705971,Customer_41399, india ,2021-01-11,Platinum
8708068,Customer_41400,India,2017-09-27,Bronze
8753439,Customer_41401,India,2017-04-14,Gold
4653667,Customer_41402,Canada,2021-03-17,Bronze
6564939,Customer_41403,UK,2022-07-08,Silver
8726195,Customer_41404,USA,2024-05-18,Bronze
7763130,Customer_41405,India,2019-03-09,Bronze
8018426,Customer_41406,USA,2021-04-17,Silver
5391298,Customer_41407,India,2016-07-11,Bronze
5260325,Customer_41408,India,2017-11-27,Bronze
8089919,Customer_41409, germany ,2016-08-16,Silver
2835836,customer_41410,India,2024-11-07,Silver
3750517,Customer_41411,India,2018-09-24,Silver
2459939,Customer_41412,USA,2020-01-07,Gold
1994232,Customer_41413,Germany,2020-12-20,Bronze
9842545,customer_41414,USA,2018-06-04,Bronze
2313954,Customer_41415,USA,2014-06-23,Gold
2002840,Customer_41416,India,2020-04-21,Gold
6319513,Customer_41417, india ,2017-12-14,Gold
2913109,Customer_41418,India,2022-09-02,Silver
4598544,Customer_41419,India,2014-11-07,Bronze
1054185,Customer_41420,UK,2024-04-25,Silver
4989590,Customer_41421,Germany,2023-11-08,Silver
8883253,Customer_41422,India,2018-09-05,Bronze
8943823,Customer_41423,USA,2017-06-14,Bronze
8135002,Customer_41424,Germany,2022-01-30,Bronze
5869897,Customer_41425,USA,2020-04-26,Bronze
4230733,Customer_41426,Canada,2024-10-06,Bronze
6986622,Customer_41427,India,2015-10-29,Silver
6963118,Customer_41428,India,2022-12-12,Gold
6674960,Customer_41429,Australia,2024-05-13,Silver
9652216,Customer_41430,UK,2024-08-03,Bronze
6160248,Customer_41431,Germany,2023-03-25,Bronze
1866018,Customer_41432,Canada,2023-05-23,Silver
5452932,Customer_41433,India,2024-08-22,Bronze
3865279,Customer_41434,USA,2018-07-04,Bronze
3889939,Customer_41435,USA,2024-11-08,Bronze
5006285,Customer_41436,India,2021-11-14,Silver
4330499,Customer_41437,India,2018-07-09,Bronze
2126053,Customer_41438,USA,2017-08-06,Gold
4301447,Customer_41439,Australia,2016-07-08,Silver
2189074,Customer_41440,India,2021-06-01,Bronze
7655157,Customer_41441, uk ,2016-01-22,Bronze
5333311,Customer_41442,Germany,2020-12-23,Silver
4386371,Customer_41443,USA,2016-02-25,Bronze
7445918,Customer_41444,Australia,2024-03-22,Silver
2726383,Customer_41445,USA,2017-01-19,Silver
9694087,Customer_41446,USA,2018-06-26,Bronze
2019892,Customer_41447,India,2021-09-26,Silver
7000606,Customer_41448,USA,2021-08-10,Bronze
4552436,Customer_41449,Germany,2019-08-12,Bronze
4780139,Customer_41450,UK,2014-02-26,Bronze
7913656,Customer_41451,USA,2020-06-26,Gold
7934885,Customer_41452,India,2020-09-13,Bronze
6041046,Customer_41453,UK,2018-10-16,Bronze
1974535,Customer_41454,USA,2022-09-13,Bronze
6416187,Customer_41455,India,2021-01-25,Bronze
1052697,Customer_41456,UK,2024-03-29,Bronze
3170404,Customer_41457,UK,2024-02-11,Silver
1819616,Customer_41458, india ,2021-04-27,Silver
7467448,Customer_41459,Australia,2017-10-10,Bronze
1092293,Customer_41460,Australia,2023-09-12,Silver
4748643,Customer_41461,India,2018-01-15,Silver
8841265,Customer_41462,India,2016-07-15,Silver
7413346,Customer_41463,India,2014-09-16,Gold
1850263,Customer_41464,India,2014-11-19,Bronze
5401737,Customer_41465, uk ,2018-05-02,Gold
4028661,Customer_41466,Australia,2019-12-29,Bronze
5545003,Customer_41467,India,2022-03-20,Bronze
8197983,Customer_41468,Germany,2018-06-12,Platinum
6543547,Customer_41469,France,2019-06-14,Bronze
7098110,Customer_41470,Australia,2016-10-04,Bronze
2487633,Customer_41471,Australia,2023-03-21,Bronze
4952438,Customer_41472,India,2024-07-27,Bronze
6966420,Customer_41473,Canada,2017-03-21,Gold
3115525,Customer_41474,India,2023-11-26,Bronze
3474665,Customer_41475,India,2016-11-19,Silver
7782965,Customer_41476,USA,2024-10-05,Bronze
6925360,Customer_41477,France,2016-07-01,Bronze
4471141,Customer_41478,India,2014-06-02,Gold
4641508,Customer_41479,USA,2023-07-02,Bronze
8203302,Customer_41480,USA,2017-06-25,Gold
7966832,Customer_41481,Germany,2015-02-18,Silver
5641644,Customer_41482,Germany,2015-05-02,Silver
7047120,Customer_41483,USA,2022-05-16,Bronze
2986958,Customer_41484,France,2021-04-30,Bronze
2601667,Customer_41485,France,2017-10-18,Bronze
1038059,Customer_41486,USA,2021-03-15,Silver
6935485,Customer_41487,USA,,Gold
6726192,Customer_41488,India,2017-06-06,Silver
4771835,Customer_41489,Germany,2022-07-11,Bronze
8318957,Customer_41490,India,2020-01-29,Gold
1951547,Customer_41491, australia ,,Silver
1674327,Customer_41492,India,2024-03-29,Silver
3977705,Customer_41493,USA,2017-04-25,Silver
3036891,Customer_41494,India,2016-06-29,Silver
7692498,Customer_41495,UK,2018-12-16,Bronze
6756223,Customer_41496,USA,2014-01-10,Silver
2922617,Customer_41497,Canada,2015-03-02,Silver
3825252,Customer_41498,Germany,2016-01-01,Bronze
6184262,Customer_41499,India,2014-07-07,Gold
8393673,Customer_41500,Australia,2018-05-27,Gold
9587599,Customer_41501,India,2018-10-05,Gold
1993049,Customer_41502,Germany,2019-03-24,Gold
1977723,Customer_41503,Australia,2022-06-13,Bronze
8775815,Customer_41504,UK,2018-10-29,Bronze
6688701,Customer_41505,Australia,2015-02-09,Bronze
4092239,Customer_41506,Germany,2021-01-13,Silver
3526976,customer_41507,India,2021-11-06,Gold
4447718,Customer_41508,Germany,2016-07-19,Bronze
1049117,Customer_41509,India,2018-01-20,Silver
4994888,Customer_41510,Germany,,Bronze
4071399,Customer_41511,Canada,2015-03-18,Silver
6397426,Customer_41512,India,2024-11-21,Bronze
7948664,Customer_41513,Canada,2024-07-20,Bronze
1745808,Customer_41514,France,2024-01-06,Gold
2367895,Customer_41515,India,2015-01-31,Silver
4698583,Customer_41516,India,2021-02-14,Bronze
3207528,Customer_41517,Australia,2022-11-12,Bronze
5417841,Customer_41518,Canada,2020-05-29,Bronze
7201683,Customer_41519,India,2018-02-19,Bronze
5400260,customer_41520,Australia,2020-05-08,Bronze
7745929,Customer_41521, usa ,2018-09-22,Bronze
4778944,Customer_41522,Canada,2014-10-24,Bronze
6839982,Customer_41523,USA,2020-07-08,Silver
9581331,customer_41524,Australia,2022-11-29,Silver
1662412,Customer_41525,India,2015-03-03,Gold
4275206,Customer_41526, usa ,2020-07-08,Bronze
9375194,Customer_41527,India,2017-01-31,Bronze
6119896,Customer_41528,USA,2018-03-24,Bronze
8502111,Customer_41529,India,2014-06-16,Bronze
5901974,Customer_41530,India,2017-03-12,Gold
2149314,Customer_41531,USA,2016-02-05,Gold
8906882,Customer_41532,India,2023-03-19,Bronze
6064402,Customer_41533,India,2016-04-17,Bronze
9898074,Customer_41534,Canada,2024-05-05,Silver
3882267,Customer_41535,UK,2015-07-14,Bronze
5765732,Customer_41536,India,2017-11-24,Silver
2174298,Customer_41537,USA,2017-11-17,Bronze
9800127,Customer_41538,Australia,2020-04-03,Bronze
4100883,Customer_41539,India,2023-10-08,Bronze
2745437,Customer_41540,USA,2015-10-27,Silver
5993806,Customer_41541, canada ,2015-01-08,Bronze
2020372,Customer_41542,India,2019-06-30,Silver
9872022,Customer_41543,India,2014-12-31,Silver
6490735,Customer_41544,India,2014-07-08,Silver
2639779,Customer_41545,India,2018-01-29,Gold
5659769,Customer_41546,India,2014-02-14,Bronze
9540294,Customer_41547, india ,2024-01-05,Silver
4161929,Customer_41548,Germany,2017-04-04,Bronze
3363974,Customer_41549, india ,2015-02-26,Gold
2420169,Customer_41550,UK,2017-04-30,Silver
6114587,Customer_41551,USA,2020-12-18,Bronze
5027599,Customer_41552,India,2017-07-19,Bronze
2929957,Customer_41553,India,2017-10-28,Gold
5922910,Customer_41554, usa ,2018-02-23,Bronze
2684825,Customer_41555,France,2017-12-01,Silver
2986643,Customer_41556,India,2021-06-04,Silver
1388261,Customer_41557,USA,2016-03-10,Bronze
4142917,Customer_41558,USA,2020-10-04,Silver
5855287,Customer_41559,Germany,2014-10-12,Gold
2593613,Customer_41560,India,2021-07-11,Bronze
7616301,Customer_41561,India,2023-01-31,Silver
7448378,Customer_41562,Canada,2014-09-14,Platinum
8947288,Customer_41563,India,2016-11-02,Silver
6055243,Customer_41564,India,2023-06-09,Bronze
8244994,Customer_41565,Australia,2017-05-07,Silver
9502498,Customer_41566,USA,2018-06-28,Silver
4689310,Customer_41567,India,2017-06-26,Bronze
8991220,Customer_41568,India,2016-12-05,Gold
1814730,Customer_41569, usa ,2015-01-30,Gold
2501290,Customer_41570,India,2018-12-24,Bronze
9741657,Customer_41571,Canada,2021-10-22,Silver
9070241,Customer_41572,India,2022-04-14,Bronze
8542451,Customer_41573,India,2022-05-10,Bronze
2066762,Customer_41574,Germany,2014-12-13,Gold
3921293,Customer_41575,USA,2018-04-09,Bronze
3462112,Customer_41576,UK,2024-10-02,Bronze
1317434,Customer_41577,India,2015-01-13,Bronze
4143335,Customer_41578,France,2024-09-04,Gold
9886536,Customer_41579,India,2021-01-31,Gold
8817347,Customer_41580,India,,Bronze
3127891,Customer_41581,Canada,2022-11-21,Gold
8812211,Customer_41582,Germany,2014-01-28,Gold
3289396,Customer_41583,Canada,2014-12-21,Bronze
1948786,Customer_41584,USA,2017-09-07,Silver
4058046,Customer_41585,UK,2015-07-21,Gold
7861168,Customer_41586,India,2023-04-01,Bronze
1915237,Customer_41587,India,2022-02-25,Gold
6562489,Customer_41588,USA,2021-01-05,Bronze
8646879,Customer_41589, india ,2018-05-13,Silver
5275453,Customer_41590,Germany,2018-05-21,Gold
3504650,Customer_41591,India,2017-04-25,Bronze
3673913,Customer_41592, india ,2023-12-18,Platinum
1644494,Customer_41593,USA,2021-10-03,Gold
8316143,Customer_41594,France,2019-09-12,Platinum
3422211,Customer_41595,USA,2022-01-17,Bronze
3624483,Customer_41596,India,2024-03-19,Platinum
9602561,Customer_41597,USA,2018-03-19,Silver
9963430,Customer_41598,UK,2021-08-10,Bronze
2210567,Customer_41599,USA,2022-03-22,Silver
8530901,Customer_41600,USA,2014-05-05,Bronze
4433354,Customer_41601,India,2023-05-07,Bronze
2948463,Customer_41602,USA,2021-01-12,Gold
5369571,Customer_41603,Canada,2024-09-08,Gold
6706259,Customer_41604,India,2024-01-18,Silver
3747506,Customer_41605,UK,2014-06-12,Bronze
8998608,Customer_41606,India,2016-03-20,Silver
8644245,Customer_41607,Germany,2018-10-14,Bronze
8839046,Customer_41608,India,2022-11-27,Bronze
5995960,Customer_41609,India,2021-05-20,Bronze
7919224,Customer_41610,USA,2019-09-11,Bronze
9160503,Customer_41611,India,2014-10-10,Bronze
7349567,Customer_41612,Germany,2022-08-17,Bronze
1773834,Customer_41613, usa ,2015-04-18,Silver
9678540,Customer_41614,USA,2020-07-16,Platinum
9221994,Customer_41615,India,2018-06-22,Silver
6872599,Customer_41616,USA,,Bronze
8983670,Customer_41617,India,2021-01-23,Silver
5510591,Customer_41618,India,2018-11-13,Bronze
4160210,Customer_41619, india ,2020-12-26,Silver
9246483,Customer_41620,France,2024-03-30,Silver
2348683,Customer_41621,USA,2015-07-24,Bronze
1558816,Customer_41622,Australia,2023-11-23,Bronze
1702702,Customer_41623,India,2016-03-26,Bronze
5675632,Customer_41624,USA,2016-01-30,Bronze
2762257,Customer_41625,USA,2014-04-20,Gold
7859381,Customer_41626,USA,2015-11-15,Silver
4708111,Customer_41627,India,2014-10-05,Bronze
6671080,Customer_41628,USA,2019-07-26,Gold
5433807,Customer_41629,India,2015-03-17,Platinum
7420072,Customer_41630,Canada,2021-08-12,Platinum
9837885,Customer_41631,India,2014-05-18,Bronze
3188601,Customer_41632,India,2023-06-14,Bronze
9573641,Customer_41633,India,2023-07-23,Bronze
8297717,Customer_41634,USA,2022-10-02,Gold
3470777,Customer_41635,USA,2019-06-05,Gold
1300356,Customer_41636,France,2014-12-07,Gold
3720086,Customer_41637,UK,2021-03-12,Bronze
4591311,Customer_41638,USA,2024-10-23,Gold
4685360,Customer_41639,USA,2016-05-01,Silver
4525664,Customer_41640,USA,2020-06-06,Silver
8605069,Customer_41641, india ,2016-06-16,Silver
2342798,Customer_41642, usa ,2015-04-20,Silver
1275924,Customer_41643,USA,2018-05-27,Bronze
3148189,customer_41644,USA,2023-09-20,Gold
4869391,Customer_41645, usa ,2016-03-11,Silver
8788211,Customer_41646,France,2016-02-16,Bronze
4099641,Customer_41647,India,2020-09-24,Bronze
7036543,Customer_41648, usa ,2022-12-26,Gold
4514159,Customer_41649,India,2016-02-14,Bronze
9843221,Customer_41650,India,2021-08-10,Gold
9830648,Customer_41651,India,2019-10-16,Silver
3793821,Customer_41652,USA,2015-09-18,Bronze
2640842,Customer_41653, india ,,Bronze
7295600,Customer_41654,Germany,2021-11-04,Bronze
8123600,Customer_41655,UK,2017-09-26,Bronze
6315537,Customer_41656,Canada,2024-01-22,Silver
6779199,Customer_41657,USA,2021-08-16,Platinum
4067456,Customer_41658,USA,2014-08-25,Bronze
7020958,Customer_41659,USA,2021-10-21,Silver
1966179,Customer_41660,USA,2016-06-12,Bronze
3677019,Customer_41661, india ,2016-10-29,Bronze
9719906,Customer_41662,USA,2021-05-01,Gold
4706546,Customer_41663,USA,2023-06-26,Bronze
8310752,Customer_41664,Canada,2014-04-23,Gold
9644932,Customer_41665,India,2015-01-04,Gold
3070576,Customer_41666,India,2020-08-13,Silver
1665058,Customer_41667,Australia,2014-05-22,Silver
5187504,Customer_41668,India,2020-11-08,Silver
4216757,Customer_41669,Germany,2020-10-26,Silver
3959340,Customer_41670,USA,2018-07-12,Silver
7276470,Customer_41671,Canada,2015-06-19,Bronze
3039697,Customer_41672,USA,2016-11-25,Bronze
1380940,Customer_41673,India,2021-10-05,Bronze
8256256,Customer_41674,USA,2015-01-04,Silver
1970215,Customer_41675,Germany,2016-06-28,Bronze
8197012,Customer_41676,India,2021-12-10,Bronze
6836184,Customer_41677,India,2020-10-25,Silver
2967644,Customer_41678,UK,2023-05-22,Bronze
4416660,Customer_41679,France,2024-06-06,Bronze
8984421,Customer_41680,India,2023-04-13,Gold
2517157,Customer_41681,India,2023-09-11,Gold
5045569,Customer_41682,USA,2018-06-09,Silver
4567360,Customer_41683,Germany,2014-04-22,Silver
1017869,Customer_41684,India,2016-03-16,Silver
6575423,Customer_41685,USA,2022-01-21,Silver
9902156,Customer_41686,USA,2015-03-27,Bronze
7561275,Customer_41687, india ,2017-11-08,Silver
8919835,Customer_41688,India,2015-11-08,Gold
9618737,Customer_41689,India,2016-09-16,Silver
7191029,Customer_41690,India,2015-08-10,Gold
5346191,Customer_41691,India,2019-05-09,Platinum
3337441,Customer_41692, canada ,2020-09-10,Gold
5270636,Customer_41693,India,2017-04-12,Silver
4954528,Customer_41694,India,2024-01-10,Silver
7428437,Customer_41695,USA,2022-02-14,Gold
7719160,Customer_41696,Canada,2024-03-27,Bronze
6923790,Customer_41697,USA,2022-02-13,Silver
1730437,Customer_41698,USA,2020-06-28,Gold
2825001,Customer_41699,India,2023-04-20,Bronze
4630133,Customer_41700, usa ,2015-01-05,Bronze
2508696,Customer_41701,Germany,2023-06-10,Silver
8302214,Customer_41702, usa ,2022-12-16,Platinum
1270719,Customer_41703,USA,2022-11-29,Bronze
9070350,Customer_41704,USA,2015-12-02,Bronze
9307584,Customer_41705, india ,2017-03-16,Gold
1973856,Customer_41706,Canada,2023-10-02,Bronze
7210365,Customer_41707,India,2023-09-19,Silver
7299834,Customer_41708,India,2024-11-08,Silver
2113786,Customer_41709,USA,2019-05-06,Bronze
5578878,Customer_41710,USA,2022-03-29,Bronze
9742929,Customer_41711,UK,2019-08-22,Bronze
3080633,Customer_41712,France,2016-12-28,Bronze
1971839,Customer_41713,UK,2022-04-11,Bronze
7913991,Customer_41714,USA,2022-08-11,Bronze
2569011,Customer_41715,France,2024-04-01,Silver
7544049,Customer_41716,USA,2015-06-26,Bronze
6724558,Customer_41717,India,2017-03-07,Gold
9043737,Customer_41718,India,2018-01-08,Bronze
5288014,Customer_41719,USA,2023-01-20,Gold
8295902,Customer_41720,Canada,2019-08-11,Bronze
1464929,Customer_41721,Germany,2022-06-22,Platinum
6998723,Customer_41722, usa ,2015-11-28,Bronze
1422956,Customer_41723,USA,2015-07-15,Bronze
7079030,Customer_41724,India,2016-06-28,Silver
1442739,Customer_41725,Canada,2014-07-16,Silver
6345199,Customer_41726,Australia,2018-09-21,Silver
7723028,Customer_41727,India,2014-01-10,Gold
7314359,Customer_41728,India,2014-01-23,Bronze
3147519,Customer_41729,USA,2024-01-29,Silver
6833267,Customer_41730, india ,2020-11-11,Gold
3815499,Customer_41731,India,2023-06-23,Bronze
9143919,Customer_41732,Australia,2015-05-07,Bronze
8587609,Customer_41733,India,2015-12-28,Bronze
6126486,Customer_41734,USA,2018-10-26,Bronze
1144012,Customer_41735,Germany,2021-09-24,Bronze
6639360,Customer_41736,India,2024-11-26,Silver
1831344,Customer_41737,Canada,2014-10-25,Bronze
4028294,Customer_41738,Australia,2019-04-14,Bronze
5607873,Customer_41739,Germany,2024-02-07,Bronze
3160694,Customer_41740,India,2024-08-23,Platinum
6418985,Customer_41741,USA,2018-07-06,Bronze
1052341,Customer_41742,Canada,2022-07-13,Silver
5002629,Customer_41743,India,2021-07-21,Bronze
6015491,Customer_41744,USA,2024-04-13,Silver
7063977,Customer_41745,USA,2023-10-23,Silver
5152708,Customer_41746,France,2024-05-15,Silver
8260941,Customer_41747,USA,2019-11-13,Bronze
7589097,Customer_41748,India,2024-04-10,Bronze
9783596,Customer_41749,USA,2017-01-12,Gold
6426253,Customer_41750,India,2023-02-08,Bronze
5981671,Customer_41751,India,2017-11-04,Silver
7634179,Customer_41752,UK,2022-06-11,Silver
4610686,Customer_41753,USA,2023-09-08,Bronze
5897685,Customer_41754,USA,2018-06-27,Gold
5520232,Customer_41755,India,2015-12-02,Bronze
1515852,Customer_41756, usa ,2014-10-19,Bronze
5006997,Customer_41757,USA,2022-11-29,Gold
1740435,Customer_41758,Canada,2023-09-01,Silver
7197869,Customer_41759,USA,2020-08-03,Bronze
6052105,Customer_41760,India,2018-06-06,Silver
2116111,Customer_41761,India,2017-08-02,Bronze
6447651,Customer_41762,India,2019-04-09,Bronze
9533965,Customer_41763,Australia,2020-08-20,Gold
7917759,Customer_41764,India,2023-09-28,Silver
7285006,Customer_41765,Canada,2021-11-18,Silver
4781993,Customer_41766,India,2023-11-27,Bronze
1156377,Customer_41767,USA,2024-02-24,Gold
7656597,Customer_41768,India,2021-12-24,Silver
8833119,Customer_41769, usa ,2014-06-15,Silver
3266995,Customer_41770,India,2018-01-06,Silver
4163102,Customer_41771,USA,2021-12-19,Bronze
2310446,Customer_41772,India,2017-07-15,Silver
9915395,Customer_41773,India,2014-01-27,Silver
7424147,Customer_41774,India,2017-05-25,Bronze
8280510,Customer_41775,India,2018-05-27,Bronze
9256218,Customer_41776,India,2017-07-19,Silver
6114617,Customer_41777,USA,2014-10-14,Bronze
6876429,Customer_41778,Canada,2019-07-12,Silver
7708867,Customer_41779,Australia,2016-09-02,Platinum
4555738,Customer_41780,India,2018-04-03,Bronze
1908444,Customer_41781,India,2019-04-13,Gold
4133925,Customer_41782, usa ,2016-10-30,Bronze
9943958,Customer_41783, india ,2014-09-29,Bronze
7263029,Customer_41784,France,2017-10-11,Silver
2093538,Customer_41785,India,2022-08-10,Bronze
8240389,Customer_41786,Canada,2015-01-05,Bronze
9602438,Customer_41787,India,2018-11-07,Bronze
3027236,customer_41788,India,2015-07-26,Silver
9181071,Customer_41789,India,2024-03-06,Bronze
2152247,Customer_41790,India,2016-06-23,Gold
1643229,Customer_41791,Australia,2017-09-05,Bronze
5518653,Customer_41792,India,2015-09-29,Bronze
6070984,Customer_41793,Germany,2015-07-04,Silver
6923981,Customer_41794,Canada,2017-05-23,Gold
4891484,Customer_41795,Germany,2021-03-06,Bronze
8641388,Customer_41796,France,2014-07-04,Bronze
3602302,Customer_41797,India,2014-12-12,Bronze
1097975,Customer_41798,France,2021-08-12,Silver
8832511,Customer_41799,India,2017-10-10,Bronze
6802990,Customer_41800,India,2020-06-09,Gold
6946505,Customer_41801,USA,2021-12-10,Bronze
2955093,Customer_41802,India,2024-08-01,Bronze
4521571,Customer_41803,USA,2024-10-31,Bronze
6309799,Customer_41804,USA,2016-09-12,Silver
2755408,customer_41805,USA,2021-10-06,Silver
4014100,Customer_41806,USA,,Bronze
4222053,Customer_41807,USA,2022-06-23,Bronze
7218641,Customer_41808, usa ,2021-12-12,Bronze
4274067,Customer_41809,USA,2024-10-10,Bronze
4806387,Customer_41810,UK,2023-09-15,Silver
5648758,Customer_41811,USA,2019-09-01,Bronze
3697979,Customer_41812,India,2019-02-21,Gold
3196754,Customer_41813,India,2015-07-13,Silver
6261090,Customer_41814,France,,Bronze
3879723,Customer_41815,USA,2019-09-27,Bronze
7553501,Customer_41816,Germany,2019-08-05,Gold
9795434,Customer_41817,India,2020-09-20,Gold
7994512,Customer_41818,USA,2014-01-24,Bronze
5143968,Customer_41819,Australia,2014-12-22,Bronze
4654172,Customer_41820,Canada,2014-02-13,Bronze
4735760,Customer_41821,USA,2023-03-02,Bronze
3564602,Customer_41822, usa ,2015-05-11,Silver
6098501,Customer_41823, usa ,2024-06-19,Silver
1293650,Customer_41824,Germany,2023-06-12,Gold
4168303,Customer_41825,India,2019-12-04,Bronze
3116211,Customer_41826,India,2017-09-24,Bronze
3962457,Customer_41827,USA,2014-08-28,Bronze
7184401,Customer_41828,India,2024-05-11,Bronze
7869377,Customer_41829,India,2016-07-04,Bronze
3158301,Customer_41830,USA,2015-09-27,Silver
1933553,Customer_41831,India,2021-05-16,Gold
4365971,Customer_41832,France,2022-08-16,Bronze
7460041,Customer_41833,USA,2016-01-24,Bronze
5525616,Customer_41834,India,2023-09-26,Bronze
3501486,Customer_41835,USA,2023-05-04,Platinum
5969607,Customer_41836,Germany,2014-02-14,Gold
1050412,Customer_41837,India,2019-04-10,Gold
2997101,Customer_41838,USA,2015-02-24,Bronze
1625874,Customer_41839,India,2017-06-21,Bronze
2961082,Customer_41840,India,2015-09-19,Silver
7782799,Customer_41841,Germany,2023-08-10,Bronze
8315507,Customer_41842,USA,2019-06-03,Bronze
6941524,Customer_41843,India,2018-11-14,Bronze
6792542,Customer_41844,USA,2014-11-06,Gold
9310652,Customer_41845,USA,2023-04-04,Silver
9173607,Customer_41846,France,2016-02-12,Bronze
9551289,Customer_41847,France,2018-03-09,Gold
2483797,Customer_41848,USA,2020-11-03,Silver
2750200,Customer_41849,India,2023-08-15,Bronze
8975691,Customer_41850,USA,2022-11-12,Silver
3417694,Customer_41851,USA,2016-02-17,Bronze
2854373,Customer_41852,USA,2024-07-03,Silver
3620259,Customer_41853, india ,2018-11-03,Silver
5731911,Customer_41854,India,2023-02-22,Bronze
6454329,Customer_41855,USA,2019-12-16,Gold
1585009,Customer_41856,India,,Silver
4994554,Customer_41857,India,2024-11-30,Bronze
3175754,Customer_41858,Germany,2016-07-07,Silver
6231399,Customer_41859,UK,2023-11-27,Silver
7418560,Customer_41860,India,2022-08-21,Bronze
2786756,Customer_41861,India,2017-02-16,Bronze
8252454,customer_41862,India,2016-07-07,Gold
2495829,Customer_41863,USA,2023-08-09,Bronze
5577924,Customer_41864,India,2018-12-23,Gold
1859322,Customer_41865,France,2022-03-14,Silver
7565836,Customer_41866,India,2016-04-13,Bronze
1679132,Customer_41867,UK,2024-10-12,Bronze
4480716,Customer_41868,India,2020-04-04,Bronze
7811383,Customer_41869,Australia,2019-11-29,Platinum
7035011,Customer_41870,USA,2019-04-12,Bronze
9580588,Customer_41871,USA,2014-09-18,Gold
9538553,Customer_41872,USA,2024-10-10,Bronze
8357740,Customer_41873,USA,2015-03-06,Bronze
1344520,Customer_41874, france ,2024-01-21,Gold
9588038,Customer_41875,USA,2023-05-25,Bronze
5347725,Customer_41876,USA,2016-01-28,Silver
4900079,Customer_41877,India,2020-08-25,Silver
6819594,Customer_41878,USA,2014-12-06,Bronze
6829062,Customer_41879,USA,2015-03-30,Silver
2560437,Customer_41880,India,2016-10-24,Bronze
4884360,Customer_41881,India,2020-04-11,Silver
1000597,Customer_41882,India,2020-12-21,Silver
9965951,Customer_41883,India,2023-12-24,Silver
7377494,Customer_41884,India,2015-06-01,Bronze
2503065,Customer_41885,USA,2019-11-28,Platinum
3497011,Customer_41886,France,2024-05-31,Bronze
4477741,Customer_41887,USA,2016-06-14,Bronze
7694173,Customer_41888,USA,2024-05-26,Bronze
7214789,Customer_41889,Canada,2023-03-15,Bronze
2272164,Customer_41890,USA,2020-12-23,Bronze
1375820,Customer_41891,USA,2022-08-16,Silver
